"id","recipe_id","name","quantity","position","created_at","updated_at"
52169805,5271629,"長ネギ","1本",3,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169806,5271629,"しめじ","100g",4,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169804,5271629,"にんにく","1片",5,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169808,5271629,"バター(炒め用)","10g",6,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169809,5271629,"バター(仕上げ用)","10g",7,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169847,5271629,"★顆粒だし","大さじ1",9,"2018-12-31 13:08:54","2018-12-31 13:08:54"
52169812,5271629,"★醤油","小さじ2",10,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169813,5271629,"胡椒","お好み",11,"2018-12-31 13:02:44","2018-12-31 13:02:44"
51275217,5321262,"えのき","1パック",1,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51275218,5321262,"ネギ","1本",2,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51275219,5321262,"キムチ","お好み",3,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51275220,5321262,"ごま油","大さじ2",4,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51275221,5321262,"★鶏ガラスープの素","小さじ1",5,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51275222,5321262,"★醤油","ほんの少し",6,"2018-11-04 00:55:41","2018-11-04 00:55:41"
51527959,5343347,"ごはん","お茶碗1杯分",1,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527960,5343347,"卵","1こ",2,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527961,5343347,"鮭ほぐし身","半身の半分",3,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527962,5343347,"白だし","小さじ1",4,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527963,5343347,"とろけるチーズ","お好みの量",5,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527964,5343347,"塩コショウ","少々",6,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51527965,5343347,"のり","お好みで",7,"2018-11-19 08:43:49","2018-11-19 08:43:49"
51546701,5344845,"ごはん","1杯分",1,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546702,5344845,"アボカド","1こ",2,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546703,5344845,"鮭","お好みの量",3,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546704,5344845,"しょうゆ","小さじ1/2",4,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546705,5344845,"マヨネーズ","ひとまわし",5,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546706,5344845,"塩胡椒","少々",6,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51546707,5344845,"とろけるチーズ","1枚",7,"2018-11-20 09:11:33","2018-11-20 09:11:33"
51562709,5346202,"ごはん","1杯分",1,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562710,5346202,"ベーコン","2枚",2,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562711,5346202,"卵","1こ",3,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562712,5346202,"オリーブオイル","小さじ1杯分",4,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562713,5346202,"塩","少々",5,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562714,5346202,"粉チーズ","多め",6,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51562715,5346202,"胡椒","多め",7,"2018-11-21 08:55:20","2018-11-21 08:55:20"
51639681,5352834,"しいたけ","1こ",1,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639682,5352834,"えのき","少し",2,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639683,5352834,"卵","1こ",3,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639684,5352834,"オリーブオイル","適量",4,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639685,5352834,"酒","小さじ1",5,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639686,5352834,"醤油","小さじ1/2",6,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639687,5352834,"白だし","小さじ1/2",7,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639688,5352834,"ご飯","1杯分",8,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639689,5352834,"ゆず塩","お好みで",9,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51639690,5352834,"刻みネギ","お好みで",10,"2018-11-26 10:02:26","2018-11-26 10:02:26"
51650564,5353881,"下ろしたあじ","8ひき",1,"2018-11-26 21:45:27","2018-11-26 21:45:27"
51650565,5353881,"小麦粉","大さじ3",2,"2018-11-26 21:45:27","2018-11-26 21:45:27"
51650566,5353881,"水","同量程度。どろっとした感じ",3,"2018-11-26 21:45:27","2018-11-26 21:45:27"
51650567,5353881,"塩胡椒","少々",4,"2018-11-26 21:45:27","2018-11-26 21:45:27"
51650568,5353881,"パン粉","適量",5,"2018-11-26 21:45:27","2018-11-26 21:45:27"
51668945,5355651,"無塩バター","100g",0,"2018-11-28 08:51:11","2018-11-28 08:51:11"
51668946,5355651,"砂糖","80g",1,"2018-11-28 08:51:11","2018-11-28 08:51:11"
51668947,5355651,"卵","2個",2,"2018-11-28 08:51:11","2018-11-28 08:51:11"
51668979,5355651,"薄力粉","70g",3,"2018-11-28 08:54:30","2018-11-28 08:54:30"
51668980,5355651,"全粒粉","30g",4,"2018-11-28 08:54:30","2018-11-28 08:54:30"
51668981,5355651,"煮りんご","70g",5,"2018-11-28 08:54:30","2018-11-28 08:54:30"
51668982,5355651,"胡桃","50g",6,"2018-11-28 08:54:30","2018-11-28 08:54:30"
51790367,5399629,"きのこ(しいたけなど)","1こ",1,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51790368,5399629,"ごはん","1杯分",2,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51790369,5399629,"卵","1こ",3,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51790370,5399629,"だし","",4,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51790371,5399629,"水","1カップ",5,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51790372,5399629,"白だし","小さじ2",6,"2018-12-05 19:07:34","2018-12-05 19:07:34"
51866814,5406927,"★だし汁","",1,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866815,5406927,"水","6カップ",2,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866816,5406927,"こんぶだしの素","大さじ2",3,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866817,5406927,"シャンタン","大さじ3",4,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866818,5406927,"みりん","大さじ2",5,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866819,5406927,"砂糖","大さじ1/2",6,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866820,5406927,"にんにくチューブ","8cm",7,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866821,5406927,"しょうがチューブ","8cm",8,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866822,5406927,"薄口醤油","大さじ7",9,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866823,5406927,"★材料","",10,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866824,5406927,"キャベツ","1/2玉",11,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866825,5406927,"ニラ","1束",12,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866826,5406927,"もやし","1袋",13,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866827,5406927,"豆腐","1/2丁",14,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866828,5406927,"きのこ、えのきなど","1袋",15,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866829,5406927,"ごま","大さじ1",16,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866830,5406927,"にんにく 薄切り","2かけ",17,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866831,5406927,"小口唐辛子","大さじ1",18,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51866832,5406927,"にんにくチップ","お好みで",19,"2018-12-10 21:21:44","2018-12-10 21:21:44"
51888869,5408898,"ポトフ","1杯分",1,"2018-12-12 11:39:25","2018-12-12 11:39:25"
51888836,5408898,"ごはん","1杯分",2,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51888837,5408898,"牛乳","大さじ1と1/2",3,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51888838,5408898,"チーズ","1〜2枚",4,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51888839,5408898,"オリーブオイル","少し",5,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51888840,5408898,"粗挽きコショウ","少し",6,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51888841,5408898,"パセリ","お好みで",7,"2018-12-12 11:38:13","2018-12-12 11:38:13"
51905552,5410298,"牛乳","大さじ2〜3",1,"2018-12-13 12:16:44","2018-12-13 12:16:44"
51905553,5410298,"うどん","1玉",2,"2018-12-13 12:16:44","2018-12-13 12:16:44"
51905554,5410298,"とろけるチーズ","2枚",3,"2018-12-13 12:16:44","2018-12-13 12:16:44"
51905555,5410298,"あらびきコショウ","少々",4,"2018-12-13 12:16:44","2018-12-13 12:16:44"
51905556,5410298,"オリーブオイル","少々",5,"2018-12-13 12:16:44","2018-12-13 12:16:44"
51946895,5413944,"豚肉","500g",1,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946896,5413944,"長ネギ 青いところ","1本分",2,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946897,5413944,"しょうが 薄切り","すこし",3,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946898,5413944,"しょうゆ","大さじ4",4,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946899,5413944,"酒","大さじ4",5,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946900,5413944,"さとう","大さじ4",6,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946901,5413944,"からし","お好みで",7,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51946902,5413944,"万能ネギ","お好みで",8,"2018-12-16 11:36:45","2018-12-16 11:36:45"
51979871,5416590,"ご飯","1杯分",0,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979872,5416590,"ごま油","小さじ1",1,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979873,5416590,"しょうゆ","小さじ1",2,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979874,5416590,"酢","小さじ1/2",3,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979875,5416590,"ソース","小さじ1",4,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979876,5416590,"にら","お好みの量",5,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979877,5416590,"卵","1個",6,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979881,5416590,"にんにく","お好みの量",7,"2018-12-18 15:25:07","2018-12-18 15:25:07"
51979880,5416590,"食べるラー油","お好みで",8,"2018-12-18 15:25:07","2018-12-18 15:25:07"
52266388,5441920,"玉ねぎ","中1〜2玉",1,"2019-01-07 17:23:52","2019-01-07 17:23:52"
52266389,5441920,"人参","中2本",2,"2019-01-07 17:23:52","2019-01-07 17:23:52"
52266391,5441920,"じゃがいも","大2個",3,"2019-01-07 17:23:52","2019-01-07 17:23:52"
52266393,5441920,"鶏もも肉","1枚",4,"2019-01-07 17:23:52","2019-01-07 17:23:52"
52266538,5441920,"カレールー (横濱舶来亭 中辛)","1袋 (180g)",5,"2019-01-07 17:34:48","2019-01-07 17:34:48"
52266392,5441920,"マンゴーチャツネ","大さじ1",6,"2019-01-07 17:23:52","2019-01-07 17:23:52"
52266578,5441920,"サラダ油","適量",8,"2019-01-07 17:36:58","2019-01-07 17:36:58"
52266603,5441920,"水","750ml",9,"2019-01-07 17:37:50","2019-01-07 17:37:50"
52440443,5445593,"鶏ひき肉","200g",1,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440444,5445593,"コーン缶","50g",2,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440445,5445593,"塩胡椒","小さじ1",3,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440446,5445593,"サラダ油","大さじ1/2",4,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440447,5445593,"タレ","",5,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440448,5445593,"醤油","大さじ1",6,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440449,5445593,"みりん","大さじ1/2",7,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52440450,5445593,"さとう","大さじ1/2",8,"2019-01-17 21:25:47","2019-01-17 21:25:47"
52503596,5462721,"エリンギ","1本",1,"2019-01-21 13:08:46","2019-01-21 13:08:46"
52503594,5462721,"にんにく","1片",2,"2019-01-21 13:08:46","2019-01-21 13:08:46"
52503598,5462721,"レタスなど","数枚",3,"2019-01-21 13:08:46","2019-01-21 13:08:46"
52503595,5462721,"オリーブオイル","大さじ1",4,"2019-01-21 13:08:46","2019-01-21 13:08:46"
52503597,5462721,"塩胡椒","適量",5,"2019-01-21 13:08:46","2019-01-21 13:08:46"
52638406,5474277,"ほうれん草","1袋",1,"2019-01-27 21:03:57","2019-01-27 21:03:57"
52638407,5474277,"塩昆布","10g",2,"2019-01-27 21:03:57","2019-01-27 21:03:57"
52638408,5474277,"ごま油","大さじ1/2",3,"2019-01-27 21:03:57","2019-01-27 21:03:57"
52638409,5474277,"鶏がらスープの素","小さじ1/2",4,"2019-01-27 21:03:57","2019-01-27 21:03:57"
52638431,5474277,"白ごま","お好みで",5,"2019-01-27 21:04:33","2019-01-27 21:04:33"
52654151,5475658,"ゆで卵","1個",1,"2019-01-28 19:34:56","2019-01-28 19:34:56"
52654152,5475658,"マヨネーズ","大さじ1",2,"2019-01-28 19:34:56","2019-01-28 19:34:56"
52654286,5475658,"明太子","1/5腹",3,"2019-01-28 19:38:45","2019-01-28 19:38:45"
52667996,5476611,"うどん","1玉",1,"2019-01-29 14:20:35","2019-01-29 14:20:35"
52667997,5476611,"納豆","1パック",2,"2019-01-29 14:20:38","2019-01-29 14:20:38"
52667998,5476611,"キムチ","お好みの量",3,"2019-01-29 14:20:45","2019-01-29 14:20:45"
52668001,5476611,"しそ","3枚",4,"2019-01-29 14:20:59","2019-01-29 14:20:59"
52668002,5476611,"天かす","お好みの量",5,"2019-01-29 14:21:06","2019-01-29 14:21:06"
52668003,5476611,"卵","1個",6,"2019-01-29 14:21:21","2019-01-29 14:21:21"
52668025,5476611,"白だし","小さじ2",7,"2019-01-29 14:22:20","2019-01-29 14:22:20"
52668031,5476611,"ごま油","ひとまわし",8,"2019-01-29 14:22:28","2019-01-29 14:22:28"
52855401,5493197,"コンビーフ","25g",1,"2019-02-07 16:08:36","2019-02-07 16:08:36"
52855402,5493197,"卵","2個",2,"2019-02-07 16:08:45","2019-02-07 16:08:45"
52855403,5493197,"塩","ひとつまみ",3,"2019-02-07 16:08:50","2019-02-07 16:08:50"
52855406,5493197,"サラダ油","適量",4,"2019-02-07 16:09:38","2019-02-07 16:09:38"
52969505,5503780,"茹でたブロッコリー","3〜4房",1,"2019-02-13 08:53:40","2019-02-13 08:53:40"
52969506,5503780,"コーン入りツナ","60g",2,"2019-02-13 08:53:40","2019-02-13 08:53:40"
52969507,5503780,"マヨネーズ","大さじ1(お好みで）",3,"2019-02-13 08:53:40","2019-02-13 08:53:40"
53134225,5519950,"ベーコン","3枚",1,"2019-02-21 21:29:24","2019-02-21 21:29:24"
53134226,5519950,"溶き卵","2個分",2,"2019-02-21 21:29:24","2019-02-21 21:29:24"
53134227,5519950,"塩","ひとつまみ",3,"2019-02-21 21:29:24","2019-02-21 21:29:24"
53462132,5548972,"ハム","5切れ",1,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462133,5548972,"キャベツ","3〜4枚",2,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462134,5548972,"マッシュルーム缶","1缶",3,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462135,5548972,"","",4,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462136,5548972,"オリーブオイル","大さじ1",5,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462137,5548972,"塩コショウ","少々",6,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53462138,5548972,"アンチョビソース","大さじ1/2",7,"2019-03-11 12:45:11","2019-03-11 12:45:11"
53481830,5550811,"じゃがいも","中3個",1,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481826,5550811,"人参","1本",2,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481825,5550811,"キャベツ","1/2個",3,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481824,5550811,"玉ねぎ","1/2玉",4,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481831,5550811,"ウィンナー","8本",5,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481827,5550811,"にんにく","1片",6,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481828,5550811,"オリーブオイル","適量",7,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53481931,5550811,"水","700cc",8,"2019-03-12 13:39:57","2019-03-12 13:39:57"
53481829,5550811,"コンソメキューブ","2個(10g)",9,"2019-03-12 13:37:44","2019-03-12 13:37:44"
53482000,5550811,"塩胡椒","少々",10,"2019-03-12 13:41:15","2019-03-12 13:41:15"
53546521,5557058,"焼きそば","1袋",1,"2019-03-16 09:56:52","2019-03-16 09:56:52"
53546469,5557058,"豚こま","100g",2,"2019-03-16 09:54:12","2019-03-16 09:54:12"
53546470,5557058,"玉ねぎ","半分",3,"2019-03-16 09:54:12","2019-03-16 09:54:12"
53546467,5557058,"にんにく","1片",4,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53546468,5557058,"生姜","1片",5,"2019-03-16 09:54:12","2019-03-16 09:54:12"
53546471,5557058,"サラダ油","適量",6,"2019-03-16 09:54:12","2019-03-16 09:54:12"
53546569,5557058,"ラー油","お好み",7,"2019-03-16 10:03:20","2019-03-16 10:03:20"
53546566,5557058,"★調味料","",8,"2019-03-16 10:02:32","2019-03-16 10:02:32"
53546462,5557058,"豆板醤","小さじ2/3",9,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53546463,5557058,"甜麺醤","小さじ2/3",10,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53546464,5557058,"XO醬","小さじ2/3",11,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53546465,5557058,"醤油","大さじ1",12,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53546597,5557058,"砂糖","小さじ1",13,"2019-03-16 10:07:44","2019-03-16 10:07:44"
53546466,5557058,"胡麻油","小さじ2",14,"2019-03-16 09:54:11","2019-03-16 09:54:11"
53842001,5587820,"油（目玉焼き用）","大さじ1〜",1,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842002,5587820,"卵","1個",2,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842003,5587820,"塩コショウ","少々",3,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842004,5587820,"","",4,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842005,5587820,"ご飯","適量",5,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842006,5587820,"焼き海苔（パーツ用)","1枚",6,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842007,5587820,"梅干し","1粒",7,"2019-04-05 09:53:55","2019-04-05 09:53:55"
53842048,5587820,"その他、お弁当のおかず","",8,"2019-04-05 09:56:53","2019-04-05 09:56:53"
53862868,5590172,"豚ひき肉","250g",1,"2019-04-06 21:14:46","2019-04-06 21:14:46"
53862833,5590172,"ネギ","1/2本",2,"2019-04-06 21:14:11","2019-04-06 21:14:11"
53862830,5590172,"にんにく","1片",3,"2019-04-06 21:14:11","2019-04-06 21:14:11"
53862831,5590172,"生姜","1片",4,"2019-04-06 21:14:11","2019-04-06 21:14:11"
53862908,5590172,"★豆板醤","小さじ2",5,"2019-04-06 21:15:41","2019-04-06 21:15:41"
53862909,5590172,"★甜麺醤","小さじ2",6,"2019-04-06 21:15:46","2019-04-06 21:15:46"
53862906,5590172,"★しょうゆ","大さじ2",7,"2019-04-06 21:15:11","2019-04-06 21:15:11"
53862905,5590172,"★砂糖","大さじ1",8,"2019-04-06 21:15:09","2019-04-06 21:15:09"
53862988,5590172,"★ごま油","小さじ1",9,"2019-04-06 21:21:21","2019-04-06 21:21:21"
53862989,5590172,"★ラー油","お好み",10,"2019-04-06 21:21:38","2019-04-06 21:21:38"
53887564,5592880,"トマト缶","１缶（400g)",0,"2019-04-08 16:03:40","2019-04-08 16:03:40"
53887565,5592880,"サバ缶（水煮）","１缶（100gくらい）",1,"2019-04-08 16:03:40","2019-04-08 16:03:40"
53887566,5592880,"もち麦","（乾燥状態で）25~50g",2,"2019-04-08 16:03:40","2019-04-08 16:03:40"
53887578,5592880,"水","200cc~（お好みで）",3,"2019-04-08 16:06:25","2019-04-08 16:06:25"
53887579,5592880,"塩","小さじ１〜（お好みで）",4,"2019-04-08 16:06:25","2019-04-08 16:06:25"
53887621,5592880,"以下はお好みでトッピング","",5,"2019-04-08 16:11:01","2019-04-08 16:11:01"
53887622,5592880,"パセリ","適量",6,"2019-04-08 16:11:01","2019-04-08 16:11:01"
53887623,5592880,"カッテージチーズ","適量",7,"2019-04-08 16:11:01","2019-04-08 16:11:01"
53887624,5592880,"黒胡椒　など","適量",8,"2019-04-08 16:11:01","2019-04-08 16:11:01"
53910684,5595350,"パスタ","1人分",1,"2019-04-10 02:32:46","2019-04-10 02:32:46"
53910685,5595350,"トマト缶","1/2缶",2,"2019-04-10 02:32:47","2019-04-10 02:32:47"
53910686,5595350,"ケチャップ","大さじ1",3,"2019-04-10 02:32:47","2019-04-10 02:32:47"
53910687,5595350,"シーフードミックス","お好み",4,"2019-04-10 02:32:47","2019-04-10 02:32:47"
53910683,5595350,"キャベツ","数枚",5,"2019-04-10 02:32:46","2019-04-10 02:32:46"
53910681,5595350,"にんにく","1片",6,"2019-04-10 02:32:46","2019-04-10 02:32:46"
53910682,5595350,"オリーブオイル","適量",7,"2019-04-10 02:32:46","2019-04-10 02:32:46"
53910699,5595350,"コンソメキューブ","1個",8,"2019-04-10 02:35:26","2019-04-10 02:35:26"
54063353,5611689,"パン","好きなだけ",1,"2019-04-20 11:14:49","2019-04-20 11:14:49"
54063187,5611689,"アボカド","1個",2,"2019-04-20 11:06:36","2019-04-20 11:06:36"
54063188,5611689,"生ハム","数枚",3,"2019-04-20 11:06:37","2019-04-20 11:06:37"
54532588,5611689,"●調味料","",4,"2019-05-22 22:42:35","2019-05-22 22:42:35"
54063192,5611689,"オリーブオイル","少々",5,"2019-04-20 11:07:30","2019-04-20 11:07:30"
54063202,5611689,"細切りチーズ","好きなだけ",6,"2019-04-20 11:07:51","2019-04-20 11:07:51"
54063203,5611689,"粉チーズ","好きなだけ",7,"2019-04-20 11:08:02","2019-04-20 11:08:02"
54063228,5611689,"塩","少々",8,"2019-04-20 11:09:09","2019-04-20 11:09:09"
54063259,5611689,"コショウ","適宜",9,"2019-04-20 11:10:12","2019-04-20 11:10:12"
54063260,5611689,"レモン汁","少々",10,"2019-04-20 11:10:20","2019-04-20 11:10:20"
54063342,5611689,"ケーパー","お好み",11,"2019-04-20 11:13:53","2019-04-20 11:13:53"
54686102,5669580,"柚子胡椒","小さじ1",0,"2019-06-02 08:26:13","2019-06-02 08:26:13"
54686103,5669580,"マヨネーズ","大さじ1と1/2",1,"2019-06-02 08:26:13","2019-06-02 08:26:13"
54686104,5669580,"ブロッコリー","3房",2,"2019-06-02 08:26:13","2019-06-02 08:26:13"
54623217,5671127,"★なめたけ","大さじ2",1,"2019-05-29 08:26:51","2019-05-29 08:26:51"
54623220,5671127,"★ポン酢","大さじ1",2,"2019-05-29 08:26:56","2019-05-29 08:26:56"
54623221,5671127,"★ラー油","小さじ1",3,"2019-05-29 08:27:02","2019-05-29 08:27:02"
54623228,5671127,"★いりごま","大さじ1",4,"2019-05-29 08:27:14","2019-05-29 08:27:14"
54626947,5671127,"茹でた鶏むね肉","1/2枚",5,"2019-05-29 10:41:16","2019-05-29 10:41:16"
54686105,5672885,"ブロッコリー","3房",1,"2019-06-02 08:26:35","2019-06-02 08:26:35"
54686106,5672885,"ゆで卵","1個",2,"2019-06-02 08:26:35","2019-06-02 08:26:35"
54686107,5672885,"マヨネーズ","大さじ2.5",3,"2019-06-02 08:26:35","2019-06-02 08:26:35"
54686108,5672885,"醤油","小さじ2",4,"2019-06-02 08:26:35","2019-06-02 08:26:35"
54660707,5674747,"鶏ムネ肉","1枚",0,"2019-05-31 14:40:17","2019-05-31 14:40:17"
54660708,5674747,"ネギ","1~2本",1,"2019-05-31 14:40:17","2019-05-31 14:40:17"
54660709,5674747,"人参","小１本",2,"2019-05-31 14:40:17","2019-05-31 14:40:17"
54707916,5674747,"ローリエ","2~3枚",3,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707917,5674747,"マリネ液","",4,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707918,5674747,"酢","大匙2",5,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707919,5674747,"オリーブオイル","大匙3",6,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707920,5674747,"塩","小匙1/3",7,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707921,5674747,"ケチャップ","小匙1",8,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707922,5674747,"粒マスタード","小匙1",9,"2019-06-03 16:49:25","2019-06-03 16:49:25"
54707923,5674747,"胡椒","少々",10,"2019-06-03 16:49:26","2019-06-03 16:49:26"
54694147,5678206,"かぶ","小1個",1,"2019-06-02 18:26:54","2019-06-02 18:26:54"
54704885,5678206,"塩","ひとつまみ",2,"2019-06-03 12:46:02","2019-06-03 12:46:02"
54694146,5678206,"ミニトマト","5個",3,"2019-06-02 18:26:42","2019-06-02 18:26:42"
54694149,5678206,"コンビーフ","15g",4,"2019-06-02 18:27:19","2019-06-02 18:27:19"
54694150,5678206,"サラダ油","大さじ１/2",5,"2019-06-02 18:27:27","2019-06-02 18:27:27"
54694165,5678206,"醤油","2まわし",6,"2019-06-02 18:27:43","2019-06-02 18:27:43"
54704868,5678206,"ブラックペッパー","適量",7,"2019-06-03 12:44:12","2019-06-03 12:44:12"
54695699,5678359,"鶏ひき肉","150g",0,"2019-06-02 19:40:16","2019-06-02 19:40:16"
54695700,5678359,"ピーマン","2個",1,"2019-06-02 19:40:28","2019-06-02 19:40:28"
54695701,5678359,"★オイスターソース","大さじ1",2,"2019-06-02 19:40:39","2019-06-02 19:40:39"
54695702,5678359,"★醤油","小さじ1",3,"2019-06-02 19:40:42","2019-06-02 19:40:42"
54695703,5678359,"★鶏がらスープの素","小さじ1",4,"2019-06-02 19:40:50","2019-06-02 19:40:50"
54696120,5678359,"★しょうが（チューブ）","5センチ",5,"2019-06-02 20:01:30","2019-06-02 20:01:30"
54696137,5678359,"★赤みそ","小さじ1",6,"2019-06-02 20:02:09","2019-06-02 20:02:09"
54698418,5678662,"★カニ風味かまぼこ","4本",0,"2019-06-02 22:20:45","2019-06-02 22:20:45"
54698420,5678662,"★たまご","2個",1,"2019-06-02 22:21:01","2019-06-02 22:21:01"
54698421,5678662,"★白だし","小さじ2",2,"2019-06-02 22:21:10","2019-06-02 22:21:10"
54698422,5678662,"サラダ油","大さじ1/2",3,"2019-06-02 22:21:15","2019-06-02 22:21:15"
54865861,5680136,"★めんつゆ","大さじ3",1,"2019-06-13 23:09:09","2019-06-13 23:09:09"
54865862,5680136,"★料理酒","大さじ1",2,"2019-06-13 23:09:09","2019-06-13 23:09:09"
54865863,5680136,"★カレー粉","小さじ1",3,"2019-06-13 23:09:09","2019-06-13 23:09:09"
